Na omättad 1.5ms averaging: 100
Integration time [ms]:   1,500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
389,181;   -1,975;    0,949;    0,000
389,346;   -7,413;   -2,437;    0,000
389,511;   -6,446;   -5,841;    0,000
389,676;   -2,799;    3,294;    0,000
389,841;    0,297;   -4,360;    0,000
390,006;   -1,840;   -5,975;    0,000
390,171;    0,634;   -2,918;    0,000
390,336;   -6,220;    0,955;    0,000
390,501;    3,739;   -6,633;    0,000
390,666;    1,673;    0,924;    0,000
390,832;   -1,078;   -6,083;    0,000
390,997;    3,816;   -5,057;    0,000
391,162;    1,593;    0,137;    0,000
391,327;  -10,248;    4,099;    0,000
391,492;   -2,633;   -6,246;    0,000
391,657;    3,306;    5,206;    0,000
391,822;   -1,981;   -6,130;    0,000
391,987;    8,709;   -1,175;    0,000
392,152;   -1,034;   -1,494;    0,000
392,317;    1,989;    6,660;    0,000
392,482;    6,213;   -3,634;    0,000
392,647;    1,007;   -3,696;    0,000
392,812;    1,589;    0,707;    0,000
392,977;   -2,639;   -1,258;    0,000
393,142;    8,286;   -4,640;    0,000
393,307;    1,375;   -0,437;    0,000
393,472;   -2,077;   -5,249;    0,000
393,637;   -4,171;   -0,420;    0,000
393,802;    4,558;  -10,770;    0,000
393,967;    5,135;    4,511;    0,000
394,132;    6,055;   -5,074;    0,000
394,296;   -2,094;   -6,530;    0,000
394,461;   -2,981;  -10,130;    0,000
394,626;    0,714;    3,549;    0,000
394,791;    7,937;   -3,005;    0,000
394,956;   -1,063;   -5,394;    0,000
395,121;    3,157;   -5,991;    0,000
395,286;   -5,280;   -0,279;    0,000
395,451;   -5,990;   -1,945;    0,000
395,616;    3,606;   -4,170;    0,000
395,781;    4,564;   -5,290;    0,000
395,945;   -3,766;    1,827;    0,000
396,110;   -5,963;   -5,294;    0,000
396,275;   -0,835;   -7,543;    0,000
396,440;    4,820;   -1,740;    0,000
396,605;   -3,170;   -2,829;    0,000
396,770;    1,419;   -4,205;    0,000
396,935;   -1,143;    3,614;    0,000
397,099;   -1,583;   -4,602;    0,000
397,264;   -1,012;    0,172;    0,000
397,429;    1,325;   -8,372;    0,000
397,594;   -4,818;    4,452;    0,000
397,759;   -1,978;   -0,391;    0,000
397,923;   -2,306;    0,515;    0,000
398,088;   -3,727;   -6,976;    0,000
398,253;   -5,810;   -0,883;    0,000
398,418;   -0,382;   -7,312;    0,000
398,582;    0,227;    5,976;    0,000
398,747;   -3,048;   -4,860;    0,000
398,912;   -5,645;   -5,178;    0,000
399,077;    3,171;   -9,938;    0,000
399,241;    0,624;    0,505;    0,000
399,406;    4,003;   -7,454;    0,000
399,571;    6,437;    0,711;    0,000
399,736;    0,332;   -6,163;    0,000
399,900;   -2,393;   -2,254;    0,000
400,065;   -1,192;   -0,021;    0,000
400,230;   -5,432;    1,966;    0,000
400,394;    3,321;   -4,665;    0,000
400,559;   -3,751;    3,368;    0,000
400,724;   -0,342;   -3,692;    0,000
