VäteMätning1
Integration time [ms]: 150,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
378,102;   54,872;   -6,070;    0,000
378,268;   -5,560;   -9,030;    0,000
378,434;   39,646;  -26,263;    0,000
378,599;  -42,058;  -60,792;    0,000
378,765;   49,678;   16,119;    0,000
378,930;  162,140;   95,540;    0,000
379,096;   -2,684;  -22,493;    0,000
379,261;   64,166;   12,862;    0,000
379,427;  103,523;   77,705;    0,000
379,592;   34,882;   25,587;    0,000
379,758;   44,926;  -16,726;    0,000
379,923;   70,222;   21,475;    0,000
380,089;  122,630;   58,473;    0,000
380,254;   48,771;    3,600;    0,000
380,420;   83,949;   48,997;    0,000
380,585;   48,922;   13,145;    0,000
380,751;  -17,637;  -31,737;    0,000
380,916;   21,604;   12,981;    0,000
381,081;   35,275;   -1,102;    0,000
381,247;   23,229;  -39,057;    0,000
381,412;   81,453;   38,096;    0,000
381,578;   47,307;   12,019;    0,000
381,743;   25,897;  -37,378;    0,000
381,909;    4,709;  -27,891;    0,000
382,074;  -25,077;  -74,325;    0,000
382,239;  -41,556;  -75,401;    0,000
382,405;   51,944;   -3,931;    0,000
382,570;  -18,684;  -43,553;    0,000
382,736;  -39,951;  -64,233;    0,000
382,901;   68,105;   24,589;    0,000
383,066;   60,267;  -11,369;    0,000
383,232;  102,871;   67,421;    0,000
383,397;   32,742;  -30,752;    0,000
383,562;  -34,007;  -77,546;    0,000
383,728;   42,609;  -10,521;    0,000
383,893;  112,622;   54,506;    0,000
384,058;    6,000;  -25,348;    0,000
384,224;   27,153;    3,105;    0,000
384,389;   81,382;   46,157;    0,000
384,554;   47,609;   19,649;    0,000
384,720;    0,382;  -36,643;    0,000
384,885;   -3,081;  -60,885;    0,000
385,050;   74,757;   37,434;    0,000
385,216;   10,748;  -27,863;    0,000
385,381;  119,703;   82,020;    0,000
385,546;   62,219;   22,076;    0,000
385,711;    6,382;  -23,043;    0,000
385,877;   45,156;   18,904;    0,000
386,042;   57,833;  -29,089;    0,000
386,207;    5,427;  -32,848;    0,000
386,372;   62,952;  -16,943;    0,000
386,538;   62,993;   19,023;    0,000
386,703;  -43,662; -112,860;    0,000
386,868;   74,042;   36,299;    0,000
387,033;   76,194;   12,684;    0,000
387,199;  100,486;   16,686;    0,000
387,364;  -17,891;  -80,121;    0,000
